score,at,content,label
5,2025-04-27 15:56:47,aplikasi mudah digunakan asalkan ada kuota 😄🙏,positif
5,2025-04-27 15:55:28,Bermanfaat,positif
5,2025-04-27 15:45:05,good,positif
5,2025-04-27 15:30:02,sangat mudah cepat dan praktis,positif
5,2025-04-27 15:13:35,jos,positif
5,2025-04-27 15:07:09,sangat mudah dan prosesnya cepat,positif
1,2025-04-27 15:06:31,Buruk....mau verifikasi otp via email susah... setelah liat kode otp di email trus mau masukin kode otp ke aplikasi eh.... malah kembali ke menu awal aplikasinya... jadi nggak bisa masukin kode otp nya... kecewa berat...,negatif
5,2025-04-27 14:49:53,baik,positif
5,2025-04-27 14:32:57,good,positif
5,2025-04-27 14:27:25,bagus,positif
5,2025-04-27 14:26:17,oke,positif
5,2025-04-27 14:25:35,aplikasi yang sangat membantu sekali,positif
5,2025-04-27 14:16:26,Mugi Mugi gag di pungli,positif
5,2025-04-27 14:13:33,Alhamdulillah,positif
5,2025-04-27 14:10:14,ok,positif
5,2025-04-27 14:04:03,good bgt,positif
1,2025-04-27 13:39:42,tidak bisa masuk,negatif
5,2025-04-27 13:13:39,bagus sekali yah,positif
1,2025-04-27 13:06:45,aplikasi brengsek. bayar iuran tiap bulan saja belum cukup. suruh download di aplikasi gak guna. emang ketika duit dari member gak ada namanya???,negatif
5,2025-04-27 12:45:02,sebagai orang awam kita kesulitan saat pendaftaran periksa ke rawat jalan rs,positif
1,2025-04-27 12:41:40,daftar buruk GK bisa,negatif
5,2025-04-27 12:36:29,"okey,,mantaaaaap",positif
4,2025-04-27 12:35:14,otp buat tambah peserta tidak ada pesan masuk. otp masuk agak lama,positif
5,2025-04-27 12:27:00,bagus,positif
1,2025-04-27 12:26:32,"aturan semakin rumit mau ganti nomor tlp lempar sana sini, ada email gak bisa di pake buat ganti nomor tlp.",negatif
5,2025-04-27 12:26:01,Mantappp,positif
5,2025-04-27 12:15:04,aplikasi JKN sangat bermanfaat dan memudahkan untuk saat rujukan dan berobat,positif
2,2025-04-27 11:56:52,kode otp via sms nya ga di kirim kirim sudah 5 kali,negatif
1,2025-04-27 11:47:57,APK LELELT BANGETTTT,negatif
1,2025-04-27 11:46:27,"ini kenapa mau daftar kontrol melalui pendaftaran antrean faskes rujukan tingkat lanjut, selalu tidak bisa. 1. Dokter tidak tersedia dan tulisan jamnya 00:00-00:00, 2. Saat akan daftar malah muncul nomor antrian hanya dapat diambil 1x padahal saya belum daftar apapun dan ketika on the spot langsung dapat nomer terakhir. Tolong apa bisa dijelaskan??? Terima kasih",negatif
1,2025-04-27 11:44:21,terlalu ribet dan berbelit belit,negatif
1,2025-04-27 11:41:17,"ribet, kapasitas login hanya maksimal 3 akun",negatif
5,2025-04-27 11:33:55,sangat berguna,positif
1,2025-04-27 11:25:53,"ribet sekali mau daftar, mau daftar aja dibilang sudah terdaftar padhl belum pernah masuk sebelum nya",negatif
5,2025-04-27 11:20:28,Sangat Membantu,positif
5,2025-04-27 11:13:44,Alhamdulillah sangat membantu thank,positif
5,2025-04-27 10:53:01,pelayanan bagus,positif
5,2025-04-27 10:52:20,mantap,positif
1,2025-04-27 10:34:17,"ini aplikasi buat orang sakit kan ya, udah tau org lg sakit kok malah dipersulit sekali. buat aplikasi yg memudahkan dan menolong jgn malah org udah sakit mau berobat dipersulit sekali. ini kode otp udah 10x lebih saya kirim ulang tp ga masuk2 sementara buat berobat diwajibkan memakai mobile jkn. ini yg sakit jd ga bisa berobat gara2 aplikasinya ga membantu malah menyulitkan. tolong yg buat aplikasi diperbaikin ini aplikasi buat berobat diperhatikan dong.",positif
1,2025-04-27 10:18:58,"verivikasi di Persulit....sdh d lakukan kedip dan lain"" msh ngulang ngulang...padahal jringan oke dan sdh melakukan smua msh aj gagal ....",negatif
3,2025-04-27 10:11:24,tolong min ini pinnya d permudah dong.hp hilang mau masuk lagi kok sulit banget toh yaaa kami sngat terimaksih sudah memperhatikan suara suara kami.. semoga aplikasinya semakin baik dan mudah. 🙏,netral
1,2025-04-27 09:54:39,"saya benci aplikasi ini,kenapa sangat sulit untuk melakukan verifikasi?",negatif
1,2025-04-27 09:54:28,aplikasi jelek daftar online tdk bisa dibuka pakai wifi selalu blank hrs pakai mobile data.pendaftaran juga gk bisa ganti dokter,negatif
1,2025-04-27 09:36:10,"silahkan pilih metode verifikasi gk muncul, gk bisa verify",negatif
5,2025-04-27 09:28:27,mudah dan cepat pindah faskes nya,positif
5,2025-04-27 09:12:53,bagus,positif
5,2025-04-27 09:04:39,dengan media mobile jkn ini sangat membantu masyarakat untuk mengakses lebih cepat.,positif
5,2025-04-27 08:55:59,lebih modern aplikasi ny..bisa daftar tanpa harus antri lagi ..mantap,positif
1,2025-04-27 08:48:31,"yang bener aja masa mau kode OTP aja harus pake pulsa,,, sekarang jaman pake Kouta bukan pake pulsa,,,, kalo mau kirim kode OTP ke WA aja ga pake SMS lagi",negatif
5,2025-04-27 08:35:38,bagus membantu,positif
4,2025-04-27 08:34:08,mantap,positif
1,2025-04-27 08:12:42,Di persulit,negatif
5,2025-04-27 08:08:17,ok,positif
5,2025-04-27 08:00:59,ok,positif
5,2025-04-27 07:52:32,sangat membantu,positif
5,2025-04-27 07:49:18,layanan informasi baik dan ramah,positif
5,2025-04-27 07:46:54,sangat memudahkan sekali,positif
1,2025-04-27 07:33:00,"udh daftar di hp stunya tpi masukin muka nya ga terferifikasi lama bngt bneran apk gjls , saya lagi dirumh sakit Kendal cuma gara' ini doang",negatif
3,2025-04-27 07:32:28,",👍👍👍",netral
5,2025-04-27 07:24:11,ok,positif
5,2025-04-27 07:03:32,aplikasi yg sangat memudahkan,positif
5,2025-04-27 06:36:29,setelah sekian tahun akhirnya bisa terbuka mobile jkn nya,positif
5,2025-04-27 06:26:38,Mantap,positif
2,2025-04-27 06:22:45,otp dibenerin duluu,negatif
5,2025-04-27 06:15:23,ok,positif
5,2025-04-27 06:11:11,sangat membantu,positif
5,2025-04-27 06:03:04,sangat membantu untuk orang yg membutuhkan pertolongan kesehatan,positif
5,2025-04-27 06:01:55,cepat dan mudah,positif
5,2025-04-27 05:04:18,proses cepat,positif
5,2025-04-27 04:57:20,pelayanan mudah dan cepat,positif
5,2025-04-27 04:53:42,sangat sulit login,positif
5,2025-04-27 04:46:41,sangat bagus,positif
1,2025-04-27 04:36:35,Saya kasih bintang satu di karenakan selalu gagal saat verifikasi wajah,negatif
1,2025-04-27 04:35:30,aplikasi macam apa ini... menunggu verifikasi kok tdk ada sma skli kirain HP sy yg rusak. eee tahu2nya aplikasinya tdk jelas skli.. bikin hbis2 data aja ngunggah aplikasi ini.. tdk berguna,positif
5,2025-04-27 04:31:08,ok,positif
5,2025-04-27 04:23:07,ok,positif
1,2025-04-27 04:19:25,"pulsa terisi, quota terisi, Tapi kenapa susah sekali verifikasi wajah nya padahal sudah berada di tempat yang terang!!",negatif
5,2025-04-27 04:19:05,"sangat membantu , semakin simple",positif
5,2025-04-27 04:12:09,mantap,positif
5,2025-04-27 04:00:39,aplikasi yang sangat membantu untuk fasilitas kesehatan,positif
5,2025-04-27 03:56:17,mudah mengoperasikan aplikasi jkn,positif
1,2025-04-27 03:44:52,mandaftar otp sms nya tidak ada,negatif
5,2025-04-27 03:38:09,bagus sangat membantu,positif
5,2025-04-27 03:20:17,Alhamdulillah sangat membantu,positif
5,2025-04-27 03:19:41,ok bagus,positif
1,2025-04-27 03:16:58,download susah,negatif
3,2025-04-27 03:06:17,"Tolong aplikasi nya jangan bikin ribet , Data saya Masih terpisah dengan anak istri saya . aplikasi nya punya masing"", belom bisa jadi satu kartu keluarga",negatif
1,2025-04-27 02:45:12,aplikasi sampah udah berapa kali coba kode otp belum dikirim juga padahal nomor udah bener jaringan lancar fix ini aplikasi korup dahlah uang negara di korupsi aplikasi juga gak bener sampah emang kalo gak niat buat aplikasi ya gak usah lah,positif
5,2025-04-27 02:33:20,mantp deh..,positif
5,2025-04-27 02:29:29,apk yang sangat membantu,positif
5,2025-04-27 02:24:24,mantap,positif
5,2025-04-27 02:19:22,sangat membantu,positif
5,2025-04-27 02:16:15,Sangat Membantu Sekali. Sampang Hebat Bermartabat,positif
1,2025-04-27 02:15:38,"verifikasi nomor HP aja gk bisa, aplkasi gk jelas",negatif
5,2025-04-27 02:06:51,sangat bagus,positif
5,2025-04-27 02:06:28,Mantap,positif
5,2025-04-27 02:03:28,ok,positif
1,2025-04-27 01:55:54,"apk rusak buat daftar aja susah nya minta ampun, tulisan Otp sudah di kirim tapi gak ada masuk rusak ni aplikasi",negatif
1,2025-04-27 01:49:39,"fitur reset password gk guna, kirim otp ke nomor handohone ditungguin berjam jam di resend berkali kali gk muncul satupun. website lelet setengah mati, gk ada masalah jaringan yang masalah emang server lo jelek. korupsi berapa M Lo nyengsarain rakayat doang lo",negatif
5,2025-04-27 01:26:21,mudah,positif
5,2025-04-27 01:24:11,mantap,positif
5,2025-04-27 01:13:37,Bagus dan praktis,positif
5,2025-04-27 01:07:16,"untuk memudahkan peserta BPJS ketika butuh pelayanan kesehatan di paskes pertama, walau mungkin masih sanggup untuk bayar tunai di Rumah Sakit besar/ dokter spesialis.",positif
1,2025-04-27 01:05:42,Daftar akun aja dipersulit dan kode verifikasi ga ada yang masuk padahal data diri udah benar sama nomor telpon jg begitu masih aja ga masuk-masuk tu kode verifikasi.,negatif
4,2025-04-27 00:28:30,sangat membantu,positif
5,2025-04-27 00:28:27,baik,positif
5,2025-04-26 23:53:23,ok,positif
1,2025-04-26 22:43:57,"entah bug atau bukan, saat verifikasi wajah ga bisa malah di suruh lepas kacamata padahal saya tidak pakai kacamata,mohon di perbaiki pihak BPJS KESEHATAN atau tambahin tombol jepretan biar verifikasi wajah lebih cepat🙏🏻",negatif
3,2025-04-26 22:16:17,Pas mau daftar surat rujukan tidak terbaca padahal udh ada udh bikin,netral
5,2025-04-26 18:26:34,sangat membantu,positif
5,2025-04-26 18:21:34,bagus,positif
5,2025-04-26 17:46:40,ok,positif
1,2025-04-26 17:42:41,Cuma menghabiskan anggaran tapi kerjanya gak becus!! Penduduk indonesia itu ratusan juta jiwa banyak yang cerdas2 masalah IT tpi kenapa justru orang2 yang gak berguna yg direkrut. Aplikasi paling bobrok gak ada lagi kalau bkan pnya negara. Aplikasi sampah!!,positif
5,2025-04-26 17:09:05,mantap cepat puas tidak repot lgi semua bisa dari aplikasi perpindahan klinik layanan sesuai lokasi dekat dri rumah,positif
1,2025-04-26 16:49:37,"saya juga gitu, lupa pw trus mau ganti no HP yg di dftr kan ngk no saya.. gimna cara login nya min..",negatif
4,2025-04-26 16:39:26,kadang2 susah masuk tapi sekarang lebih mudah,positif
5,2025-04-26 16:14:34,semoga yg terbaik.aminn,positif
5,2025-04-26 16:00:18,cukup baik dan mudah,positif
5,2025-04-26 15:49:51,sangat bermaanfaat,positif
5,2025-04-26 15:23:47,jos,positif
5,2025-04-26 15:10:01,permudah dong jangan terlalu ribet,positif
5,2025-04-26 15:00:52,mantap,positif
5,2025-04-26 14:57:59,bagus,positif
5,2025-04-26 14:51:18,memudahkan dalam antrian,positif
1,2025-04-26 14:40:16,aplikasi sampah bangttt.. tiap login offline mulu njir,negatif
2,2025-04-26 14:33:40,sudah di update tapi data² masih data lama,negatif
2,2025-04-26 14:18:31,"tadi nya mau ku kasih bintang 5. Karena di aku membantu bgt. tapi sekarang aplikasi ny GK bisa di pke. gak bisa login gimna ini ? captcha nya gak keluar"". tolong dong di perbaiki min ... jengkel juga kadang . mau di pke susah bgt",negatif
5,2025-04-26 14:18:10,aplikasi ini untuk menolong orang semoga aplikasi ini berjaya lagi,positif
5,2025-04-26 14:07:41,sangat membantu sekali,positif
5,2025-04-26 14:00:58,luarbiasa dalam pelayanan,positif
5,2025-04-26 14:00:22,Mantap Tenan,positif
1,2025-04-26 13:47:16,verifikasi sms saya tidak muncul muncul,negatif
4,2025-04-26 13:40:24,Aplikasi belum dapat melihat riwayat jalan setiap anggota keluarga yang terdaftar,positif
1,2025-04-26 13:35:39,"GAJELAS, OTP GA MASUK APK APAAN! UDAH ISI PULSA SAMPAI PAKAI 3 HP TETAP SAJA!",negatif
5,2025-04-26 13:32:38,Mantap,positif
1,2025-04-26 13:29:21,"buruk tiba tiba keluar sendiri.. duit iuran buat apa coba, bikin aplikasi gini aja jelek banget",negatif
5,2025-04-26 13:29:01,menuju Indonesia sehat,positif
5,2025-04-26 13:04:09,baik,positif
1,2025-04-26 13:02:10,pesan verifikasi nomor gp tidak terkirim benar-benar menyusahkan,negatif
5,2025-04-26 12:57:23,keren sih,positif
2,2025-04-26 12:47:17,apakah aplikasi sedang maintenance,negatif
5,2025-04-26 12:46:15,sangat membantu,positif
5,2025-04-26 12:35:48,baik,positif
4,2025-04-26 12:29:26,lumayan lah...bisa permudah serba online :),positif
5,2025-04-26 12:24:22,good. mudah akses data. kalo bisa cek keaktipan peserta lain atau saudara...tks,positif
1,2025-04-26 12:16:56,lama kali nunggu verifikasinya,negatif
1,2025-04-26 12:16:36,OTP ga kekirim kirim :/,negatif
5,2025-04-26 11:57:11,mengubah alamat faskes sekarang jadi mudah gk pakek ribet antri lagi..mksih JKN,positif
5,2025-04-26 11:54:02,terimakasih,positif
1,2025-04-26 11:49:14,kirim kode verifikasi nya lama banget,negatif
1,2025-04-26 11:44:02,anjg daftar aja sulit... emang negara buruk ini nggak usah lagi bayar pajak,negatif
5,2025-04-26 11:39:18,oke,positif
1,2025-04-26 11:23:23,aplikasinya tolong di perbaiki... hasil perubahan alamat dengan yg mau di cetak berbeda sy bingung cara perbaikinya...sdh pernah kekantor eh sekarang berubah sendiri...,positif
5,2025-04-26 11:20:52,aplikasi bagus banget dan bermanfaat,positif
2,2025-04-26 11:15:22,apk ini sering kali terpakai di device lainnya ketika dibuka yg artinya login di hp orang lain dan tiba-tiba log out di hp kita. perbaiki keamanan pemakai apk.,positif
1,2025-04-26 11:07:59,aplikasi macam apa ini sumpah y daftar berkali2 ngak bisa,negatif
5,2025-04-26 10:50:46,Sangat Membantu,positif
5,2025-04-26 10:48:52,puas dengan kemudahannya,positif
5,2025-04-26 10:46:44,cukup baik pelayanannya,positif
1,2025-04-26 10:36:02,"aplikasi nyusahin tadinya mau periksa mata gara gara ga bisa daftar pake jkn akhiratnya batal .,sue",negatif
5,2025-04-26 10:34:09,aplikasi ini sangat membantu kalo lagi emergency,positif
1,2025-04-26 10:30:41,diwajibkan menggunakan jkn tpi g bsa diinstal dihp jadul samsung j2 prim mempermudah rakyat gimn cerita kalo kaya gini g semua rakyat punya woi... supaya rkyat sejahtera malah sistem nya kaya gini... saya mnta solusi klo harus ganti hp beliin hp nya,positif
5,2025-04-26 10:19:33,mantap,positif
5,2025-04-26 10:03:07,keren,positif
5,2025-04-26 09:59:16,good,positif
1,2025-04-26 09:49:53,"pemerintah sok sibuk, gw udah hubungin care center whatsapp dari 3 bulan tapi sampe sekarang ga ada balasan. Sok sibuk banget, paling juga sibuknya cuma makan duit rakyat, menyulitkan orang akan lebih dipersulit di dunia maupun akhirat!!!!.",positif
1,2025-04-26 09:41:42,"verifikasi wajah selalu gagal.padahal di perangkat sama melakukan hal serupa pada aplikasi lain langsung sukses.verifikasi dengan sms berbayar..bikin ribet di mana sekarang orang jarang punya pulsa.punya nya quota internet.ini cari duit terus,padahal dgn aplikasi seharusnya jadi semakin mudah.aplikasi sampah",negatif
1,2025-04-26 09:39:16,"mengurus apk sja tdk bisa apalagi mengurus rakyat, perbaiki dluu layanannya,biar kami mudah untuk akses.",positif
3,2025-04-26 09:28:23,aplikasi ini berguna banget untuk membantu,positif
5,2025-04-26 09:14:46,yes terbaik,positif
5,2025-04-26 09:00:04,"mudah digunakan, sangat membatu",positif
5,2025-04-26 08:45:22,bagus,positif
1,2025-04-26 08:42:33,"RIBET PASWORD GAK BISA DI GUNAGAKAN, APLIKASI JELUAR SENDIRI DAN GAK BISA PAKAI BIOMETRIK.",negatif
5,2025-04-26 08:39:06,bagus 💯,positif
5,2025-04-26 08:25:01,rip,positif
5,2025-04-26 08:09:42,sangat bagus,positif
5,2025-04-26 08:07:35,ok,positif
1,2025-04-26 08:06:50,"Mau berapa kalipun dicoba selalu notifnya ""PIN salah"" meskipun baru saha reset PIN Baru, tetap saja gak bisa masuk dengan alasan PIN salah, entahlah",negatif
1,2025-04-26 08:06:24,"mungkin ini aplikasi paling berdosa, Gila di persulit tuh org bisa selamat.",negatif
2,2025-04-26 08:02:29,daftarnya lama verifikasi no hp sma email susah kluar aplikasi bntr dah ngulang lg,negatif
5,2025-04-26 08:02:16,Mantaplah pokoknya memudahkan orang buat bpjs kis secara online,positif
5,2025-04-26 07:44:02,Alhamdulillah jadi lebih mudah satset dari rumah,positif
1,2025-04-26 07:37:02,"Aplikasi mempersulit masyarakat, bukannya melakukan perbaikan agar menjadi lebih baik, Mala semakin sulit,,, Moto Aplikasi BPJS : Kalau bisa sulit ngapain dipermuda? mau daftar aja susah amat. berbenala developer, gak sakit apa mata klean liat rating bintang 1 semua??",negatif
2,2025-04-26 07:16:26,"sebenernya nomor antrian dan estimasi waktu dilayani di aplikasi kalian itu up to date apa enggak sih? Kita selalu datang tepat waktu, malah sblm dokter dtg, pas depan ruangan dokter pasien malah bnyk yg bingung dan bertanya tanya satu sama lain krn yg punya no antrian awal malah gak dipanggil duluan, dan yg dipanggil ngacak! Trs fungsinya kalian ksh no antrian dan waktu estimasi dilayani itu bwt apa kalo kenyataan dilapangannya beda? #terjadi di RSUI, HGA dll",positif
1,2025-04-26 07:11:48,"Udah login gampang , giliran verifikasi kaya Babi",negatif
5,2025-04-26 07:10:17,ok,positif
5,2025-04-26 06:48:00,"Terima Kasih,atas kemudahannya menggunakan aplikasi jkn mobile?langkah tepat,tanpa harus datang ke kantor bpjs kesehatan.. Terima kasih,sehat selalu Bapak Ibu bertugas...",positif
5,2025-04-26 06:40:51,top...makin maju,positif
5,2025-04-26 06:30:43,Platform nya sangat to the point dan profesional 👍🏻,positif
5,2025-04-26 06:26:27,Bagus,positif
5,2025-04-26 06:25:58,mantab,positif
1,2025-04-26 06:09:43,kode otp tidak dikirim,negatif
1,2025-04-26 06:09:24,busuk . susah masuk nya,negatif
5,2025-04-26 05:41:10,Good,positif
5,2025-04-26 05:40:03,"memudahkan dalam mengambil antrian. bisa satu aplikasi untuk satu keluarga. verifikasi wajah lumayan susah, karena berulang kali dicoba tetap gak bisa, tetapi sudah membuat obsi verifikasi lain menggunakan pin. semoga kinerjanya bisa lebih baik lagi.",positif
1,2025-04-26 05:34:11,"cape banget sama apk ini,,, berulang kali saya coba verifikasi wajah tpi selalu tidak bisaa,,, padahal jaringan nya pas semuanya pas, tpi tetap juga tidak bisaa,, apk yg tujuan utamanya untuk memudahkan masyarakat tpi ujung2 menyusahkan dan menyulitkan saja,,, KACOK KA TIK LAM BROH KEUDEH APLIKASI, HANA GUNA SAGAI,,,,",negatif
5,2025-04-26 05:33:07,Alhamdulillah sangat membantu dalam proses pemeriksaan kesehatan dan pengobatan. terimakasih,positif
5,2025-04-26 05:31:08,sangat membantu sekali,positif
1,2025-04-26 05:28:51,"APLIKASI SAMPAH, MAU KIRIM VERIFIKASI NOMER AJA HARUS NUNGGU SEABAD.",negatif
5,2025-04-26 05:12:25,semoga membantu,positif
5,2025-04-26 04:48:07,"barusan kurang lebih 10 menit saya dan keluarga sudah terdaftar d aplikasi ini,, gak ribet tapi memberatkan juga,, syaratnya : 1.HP kita harus d atas android 10 itu kurang lebih,saya sendiri android 14,memberatkan emang, tapi itu sudah keputusan pemerintah mau gimana lagi. 2.nomer kita harus ada pulsa nya,minimal 5 ribu Untuk menerima OTP. 3.untuk No terakhir diminta kode nomer lewat SMS,saran saya buat Nomer sendiri saja yg mudah d hafal. mudah mudahan kita semua d beri kesehatan.. Aamiin",positif
5,2025-04-26 04:34:55,membantu memudahkan,positif
1,2025-04-26 04:33:02,"aplikasi bego , bikin ribet bukan buat gampang malah di ribetin daftar ga bisa bisa ini gimana si Konsep pemikiran MERAKA ?",negatif
5,2025-04-26 04:32:21,semoga lebih baik lagi,positif
5,2025-04-26 04:32:01,oke.. sangat membantu,positif
5,2025-04-26 04:30:52,sangat brilyan,positif
1,2025-04-26 04:19:42,"jelek skali account lama saya tidak bisa masuk pelayanan buruk sekali, di suruh sms kode verifikasi sampai ayam tumbuh gigi tidak masuk-masuk",negatif
